uid,proto,service,duration,orig_bytes,resp_bytes,conn_state,orig_pkts,resp_pkts,label,attack_type
C005972,tcp,ssl,11.2111,16758,5112,SF,18,18,0,benign
C005973,tcp,http,3.5527,6655,20520,SF,11,15,0,benign
C005974,tcp,ssl,7.6399,3248,33826,RSTO,8,13,0,benign
C005975,tcp,-,0.02753,0,0,S0,1,0,1,ddos
C005976,tcp,-,0.00897,0,0,S0,1,0,1,portscan
C005977,tcp,http,3.295,1250,15974,SF,10,7,0,benign
C005978,udp,dns,1.4901,2736,2934,SF,8,6,0,benign
C005979,tcp,ssl,3.7584,1710,5440,SF,6,10,0,benign
C005980,tcp,ssl,1.3172,5837,11804,SF,13,4,0,benign
C005981,tcp,http,1.0805,9540,75616,SF,30,34,0,benign
C005982,tcp,ssl,4.6684,3425,26500,SF,25,25,0,benign
C005983,tcp,ssh,1.875,352,472,SF,8,8,1,bruteforce
C005984,tcp,http,4.2188,300,2660,SF,5,10,0,benign
C005985,tcp,ssl,2.2287,11453,3576,SF,13,8,0,benign
C005986,tcp,ssh,2.6853,675,231,SF,9,7,1,bruteforce
C005987,tcp,-,0.00857,0,0,REJ,1,0,1,portscan
C005988,tcp,-,0.00621,0,0,S0,1,0,1,portscan
C005989,tcp,-,1.0149,3612,9495,SF,6,5,0,benign
C005990,tcp,http,1.4646,1485,22185,SF,9,29,0,benign
C005991,tcp,-,0.00912,0,0,S0,1,0,1,portscan
C005992,udp,dns,5.0712,665,14120,S1,7,20,0,benign
C005993,tcp,http,2.7367,4842,28560,SF,9,16,0,benign
C005994,tcp,-,1.1727,9061,83810,S1,13,29,0,benign
C005995,tcp,-,0.03406,0,0,S0,1,0,1,ddos
C005996,tcp,ssh,2.1021,504,180,SF,8,5,1,bruteforce
C005997,tcp,-,0.02461,0,0,S0,2,0,1,ddos
C005998,tcp,http,2.5376,3720,6288,SF,10,6,0,benign
C005999,tcp,ssl,4.9245,2360,15603,SF,4,7,0,benign
C006000,tcp,http,5.826,1560,8580,SF,4,13,0,benign
C006001,tcp,ssl,7.1157,4792,2613,SF,8,3,0,benign
C006002,tcp,ssh,4.2723,4572,5868,SF,6,12,0,benign
C006003,tcp,http,9.5855,5768,1652,SF,7,4,0,benign
C006004,tcp,-,0.00743,0,0,S0,1,0,1,portscan
C006005,udp,-,0.00444,0,0,S0,2,0,1,ddos
C006006,tcp,ssl,5.5619,1680,16362,SF,3,6,0,benign
C006007,tcp,http,1.9789,3724,52500,SF,7,20,0,benign
C006008,tcp,-,0.03475,0,0,S0,1,0,1,ddos
C006009,tcp,ssh,3.0244,660,424,SF,11,8,1,bruteforce
C006010,tcp,-,0.00596,0,0,REJ,1,0,1,portscan
C006011,tcp,-,1.612,2625,40026,SF,7,21,0,benign
C006012,tcp,-,0.02517,0,0,S0,1,0,1,ddos
C006013,tcp,http,4.2139,5100,15048,SF,12,8,0,benign
C006014,tcp,http,14.9541,6045,33120,SF,15,15,0,benign
C006015,tcp,http,3.841,2545,29860,SF,5,10,0,benign
C006016,tcp,-,0.00428,0,0,S0,1,0,1,portscan
C006017,tcp,ssh,1.3193,684,282,SF,9,6,1,bruteforce
C006018,tcp,ssh,13.0482,3640,53400,SF,13,100,0,benign
C006019,tcp,http,2.3319,9128,5750,SF,14,5,0,benign
C006020,tcp,-,0.00142,0,0,REJ,1,0,1,portscan
C006021,tcp,-,5.0649,7792,5096,SF,16,13,0,benign
C006022,tcp,http,4.5178,3216,36450,SF,6,15,0,benign
C006023,tcp,http,1.3403,755,6880,REJ,5,16,0,benign
C006024,tcp,-,2.7054,4305,4900,SF,15,20,0,benign
C006025,tcp,http,1.8951,3965,29428,SF,5,28,0,benign
C006026,tcp,-,0.03661,0,0,S0,1,0,1,ddos
C006027,tcp,-,0.04908,0,0,S0,2,0,1,ddos
C006028,udp,-,0.03175,0,0,S0,2,0,1,ddos
C006029,tcp,ssl,10.8477,1936,22080,SF,4,8,0,benign
C006030,tcp,-,12.0739,2508,53564,SF,4,28,0,benign
C006031,tcp,ssh,3.8592,480,198,SF,10,6,1,bruteforce
C006032,tcp,-,0.02484,0,0,S0,1,0,1,ddos
C006033,tcp,ssl,6.481,10824,6075,SF,24,9,0,benign
C006034,udp,dns,1.0178,7306,20043,SF,13,17,0,benign
C006035,tcp,ssl,17.3829,1413,2655,SF,9,3,0,benign
C006036,tcp,http,10.356,882,69750,SF,3,25,0,benign
C006037,tcp,ssh,1.6871,770,399,SF,10,7,1,bruteforce
C006038,udp,dns,1.2047,2560,1556,SF,4,4,0,benign
C006039,tcp,ssl,1.5912,1644,12402,SF,3,6,0,benign
C006040,tcp,http,8.1774,2812,19160,SF,4,8,0,benign
C006041,tcp,ssl,5.8362,3945,23648,SF,15,16,0,benign
C006042,tcp,-,0.00259,0,0,REJ,1,0,1,portscan
C006043,tcp,-,0.02967,0,0,S0,2,0,1,ddos
C006044,tcp,http,20.5459,7024,41232,SF,16,24,0,benign
C006045,tcp,ssh,2.0587,360,330,SF,6,6,1,bruteforce
C006046,tcp,http,2.882,1950,24057,SF,10,11,0,benign
C006047,tcp,ssh,3.7805,438,224,SF,6,7,1,bruteforce
C006048,tcp,ssh,2.4166,710,175,SF,10,5,1,bruteforce
C006049,tcp,ssl,1.953,1350,17778,SF,5,6,0,benign
C006050,tcp,ssl,1.8365,2145,29051,SF,5,11,0,benign
C006051,udp,-,0.02396,0,0,S0,1,0,1,ddos
C006052,tcp,ssl,4.5824,7656,3560,SF,11,20,0,benign
C006053,udp,dns,1.6178,6328,8073,SF,7,3,0,benign
C006054,tcp,ssl,1.2214,7430,7380,SF,10,4,0,benign
C006055,tcp,-,0.00158,0,0,REJ,1,0,1,portscan
C006056,tcp,ssl,2.3265,3681,19209,SF,9,19,0,benign
C006057,tcp,http,9.5764,6732,4908,SF,9,3,0,benign
C006058,tcp,-,1.8642,8129,23680,SF,11,10,0,benign
C006059,tcp,ssl,6.7516,3472,7740,SF,16,6,0,benign
C006060,tcp,-,1.8597,9360,29964,SF,16,12,0,benign
C006061,tcp,http,2.1321,8118,21152,SF,9,8,0,benign
C006062,tcp,ssl,5.8371,10548,11300,SF,18,5,0,benign
C006063,udp,dns,5.5168,2394,3489,SF,9,3,0,benign
C006064,udp,dns,2.8267,1209,40194,SF,3,42,0,benign
C006065,tcp,-,0.00075,0,0,S0,1,0,1,portscan
C006066,tcp,http,4.4514,2721,48520,SF,3,20,0,benign
C006067,tcp,-,3.0103,5740,28468,SF,10,11,0,benign
C006068,tcp,ssl,9.8343,6391,12460,SF,7,14,0,benign
C006069,tcp,http,14.5431,14025,39060,REJ,15,21,0,benign
C006070,tcp,http,1.2042,6396,2877,SF,13,7,0,benign
C006071,tcp,ssl,0.9429,768,15687,SF,4,9,0,benign
C006072,tcp,ssh,2.8533,441,155,SF,9,5,1,bruteforce
C006073,tcp,http,16.7196,944,8729,SF,4,7,0,benign
C006074,udp,dns,6.4853,3420,55521,REJ,9,31,0,benign
C006075,tcp,-,0.00834,0,0,S0,1,1,1,portscan
C006076,tcp,ssl,2.2228,2802,665,SF,3,5,0,benign
C006077,tcp,ssl,0.5901,5341,7252,SF,7,7,0,benign
C006078,tcp,ssl,8.2982,3289,14958,SF,11,6,0,benign
C006079,tcp,-,0.02025,0,0,S0,1,0,1,ddos
C006080,tcp,-,0.00707,0,0,S0,1,0,1,portscan
C006081,tcp,-,0.02891,0,0,S0,1,0,1,ddos
C006082,tcp,-,0.03632,0,0,S0,1,0,1,ddos
C006083,tcp,-,1.5808,1095,1024,SF,15,4,0,benign
C006084,tcp,ssl,5.9246,1224,30074,SF,6,11,0,benign
C006085,tcp,ssl,5.7427,5995,20730,SF,11,10,0,benign
C006086,tcp,-,0.00633,0,0,S0,1,0,1,ddos
C006087,udp,dns,4.6993,1144,40774,SF,4,19,0,benign
C006088,tcp,-,0.00359,0,0,S0,1,1,1,portscan
C006089,udp,dns,18.2347,7056,12834,SF,9,6,0,benign
C006090,tcp,-,0.00694,0,0,REJ,1,0,1,portscan
C006091,tcp,http,2.3811,1527,12220,REJ,3,5,0,benign
C006092,tcp,-,2.7128,2440,19440,S1,8,8,0,benign
C006093,tcp,ftp,3.8817,420,495,SF,7,9,1,bruteforce
C006094,tcp,ssh,2.7946,400,258,SF,8,6,1,bruteforce
C006095,tcp,http,1.0298,9478,3528,SF,14,21,0,benign
C006096,udp,dns,6.0413,3744,4266,SF,12,6,0,benign
C006097,tcp,ssh,1.3498,1568,13552,REJ,16,11,0,benign
C006098,tcp,ssl,2.713,3996,3380,SF,6,4,0,benign
C006099,tcp,http,2.3017,4930,35828,SF,5,13,0,benign
C006100,tcp,http,1.2278,3775,1060,SF,5,10,0,benign
C006101,udp,dns,5.8032,1595,11692,SF,5,4,0,benign
C006102,tcp,http,2.732,3144,6128,REJ,6,4,0,benign
C006103,tcp,http,1.8318,4452,14906,SF,6,29,0,benign
C006104,tcp,-,0.00197,0,0,REJ,1,0,1,portscan
C006105,tcp,-,0.01302,0,0,S0,1,0,1,ddos
C006106,udp,dns,6.2596,4824,30348,SF,6,12,0,benign
C006107,tcp,-,0.01547,0,0,S0,2,0,1,ddos
C006108,tcp,ssh,1.23,11980,42660,SF,20,30,0,benign
C006109,tcp,-,0.00903,0,0,REJ,1,0,1,portscan
C006110,udp,dns,4.5375,3042,2835,SF,6,3,0,benign
C006111,udp,dns,1.2597,1150,5812,SF,5,4,0,benign
C006112,udp,dns,15.4389,1560,32018,SF,2,14,0,benign
C006113,tcp,http,1.9741,1744,6048,SF,4,7,0,benign
C006114,tcp,http,2.8811,5460,11241,SF,13,9,0,benign
C006115,tcp,ssl,1.1442,10419,15275,SF,23,25,0,benign
C006116,tcp,ssl,2.9608,1836,15126,SF,4,6,0,benign
C006117,udp,dns,1.2817,5173,8855,SF,7,23,0,benign
C006118,tcp,http,2.3961,1775,27812,SF,5,17,0,benign
C006119,tcp,ssh,1.0936,354,246,SF,6,6,1,bruteforce
C006120,tcp,ssl,3.1017,14440,5585,SF,19,5,0,benign
C006121,tcp,-,0.00483,0,0,S0,2,0,1,ddos
C006122,tcp,ssl,5.0371,3352,33281,SF,8,23,0,benign
C006123,tcp,http,1.34,4186,49561,SF,13,29,0,benign
C006124,udp,dns,2.2486,792,1640,RSTO,8,5,0,benign
C006125,tcp,http,1.9522,3864,159890,SF,6,59,0,benign
C006126,tcp,ssl,11.0221,2460,15018,SF,4,6,0,benign
C006127,tcp,ssl,3.9516,1944,6324,SF,12,6,0,benign
C006128,icmp,-,4.5091,1136,6528,SF,8,6,0,benign
C006129,tcp,ftp,3.3281,308,215,SF,7,5,1,bruteforce
C006130,udp,dns,8.7233,2226,4114,SF,3,11,0,benign
C006131,tcp,ssl,3.7886,3952,46008,SF,4,24,0,benign
C006132,tcp,http,1.3625,468,34580,SF,4,28,0,benign
C006133,tcp,http,1.4706,7500,11896,SF,10,8,0,benign
C006134,udp,-,0.04682,0,0,S0,2,0,1,ddos
C006135,tcp,ssl,3.291,7940,4620,S1,10,10,0,benign
C006136,tcp,-,0.00591,0,0,S0,1,1,1,portscan
C006137,tcp,ssh,3.5945,414,364,SF,9,7,1,bruteforce
C006138,tcp,http,8.0764,2735,54106,SF,5,26,0,benign
C006139,tcp,-,1.7725,12298,6160,SF,13,14,0,benign
C006140,tcp,http,3.1476,2616,52704,SF,4,32,0,benign
C006141,udp,dns,0.6581,9614,14877,REJ,11,9,0,benign
C006142,udp,dns,11.8409,912,2766,S1,6,3,0,benign
C006143,udp,dns,6.434,9528,25622,SF,12,23,0,benign
C006144,udp,dns,8.4257,4648,5943,SF,8,7,0,benign
C006145,tcp,http,3.6756,1875,6792,SF,25,6,0,benign
C006146,tcp,ssh,3.9072,550,324,SF,10,9,1,bruteforce
C006147,tcp,ssh,4.317,3848,15888,SF,8,6,0,benign
C006148,tcp,ssl,8.4211,7569,7553,SF,9,13,0,benign
C006149,udp,dns,1.7431,1008,37272,SF,4,24,0,benign
C006150,tcp,-,0.00073,0,0,S0,1,0,1,ddos
C006151,tcp,ssl,2.4991,4964,17948,SF,17,7,0,benign
C006152,tcp,-,0.01287,0,0,S0,2,0,1,ddos
C006153,tcp,ssl,4.7395,608,6164,REJ,4,46,0,benign
C006154,tcp,ssl,2.6815,9370,12560,SF,10,8,0,benign
C006155,tcp,-,2.2252,5240,5560,SF,8,5,0,benign
C006156,udp,dns,5.9999,8415,10002,SF,11,6,0,benign
C006157,tcp,ssh,1.1886,649,301,SF,11,7,1,bruteforce
C006158,tcp,ssl,1.9025,20808,1844,SF,24,4,0,benign
C006159,tcp,ssl,3.1706,11700,29736,SF,15,12,0,benign
C006160,tcp,ssh,3.5709,328,270,SF,8,6,1,bruteforce
C006161,tcp,ssl,2.5453,720,8250,SF,8,3,0,benign
C006162,tcp,-,0.0091,0,0,S0,1,0,1,portscan
C006163,tcp,ssl,3.1783,4272,34068,SF,8,12,0,benign
C006164,tcp,-,0.00248,0,0,S0,1,0,1,ddos
C006165,tcp,http,2.9392,2508,5343,SF,4,39,0,benign
C006166,icmp,-,0.879,11799,1960,SF,19,14,0,benign
C006167,tcp,-,0.00998,0,0,S0,1,1,1,portscan
C006168,udp,dns,3.8035,2076,10816,SF,4,4,0,benign
C006169,tcp,ssh,2.8577,869,204,SF,11,6,1,bruteforce
C006170,udp,dns,11.027,3324,4737,SF,12,3,0,benign
C006171,tcp,http,3.4327,1560,33202,SF,10,13,0,benign
C006172,tcp,ssl,5.9682,720,11220,SF,8,5,0,benign
C006173,udp,dns,1.0412,1358,14326,SF,14,13,0,benign
C006174,tcp,ssl,2.3526,3770,25102,SF,10,14,0,benign
C006175,tcp,http,5.4687,1568,16500,SF,4,6,0,benign
C006176,tcp,ssh,6.7603,9126,9680,SF,13,20,0,benign
C006177,tcp,-,0.00191,0,0,S0,1,0,1,portscan
C006178,tcp,ssl,2.7919,3960,11616,SF,12,4,0,benign
C006179,tcp,http,2.167,7866,43400,SF,9,40,0,benign
C006180,tcp,http,15.3819,2800,7004,SF,7,17,0,benign
C006181,tcp,ssl,18.3502,834,624,SF,3,4,0,benign
C006182,tcp,ssl,1.2426,6664,6426,RSTO,8,9,0,benign
C006183,tcp,http,16.3573,7254,22650,SF,9,15,0,benign
C006184,tcp,-,0.00285,0,0,S0,1,0,1,portscan
C006185,tcp,-,2.8295,2718,7235,SF,6,5,0,benign
C006186,tcp,ssh,2.3911,552,288,SF,8,8,1,bruteforce
C006187,tcp,-,0.00685,0,0,REJ,1,1,1,portscan
C006188,udp,dns,4.7431,2050,13059,SF,5,9,0,benign
C006189,tcp,ssh,3.9802,432,252,SF,8,7,1,bruteforce
C006190,tcp,-,0.04735,0,0,S0,1,0,1,ddos
C006191,tcp,ssl,29.7919,8745,3060,SF,11,12,0,benign
C006192,tcp,http,5.7862,2264,1734,SF,4,1,0,benign
C006193,tcp,ssl,4.7559,955,5700,SF,5,12,0,benign
C006194,tcp,-,3.1538,5088,53680,SF,6,22,0,benign
C006195,tcp,-,7.3965,4860,17268,SF,6,12,0,benign
C006196,tcp,ssl,2.299,658,9444,SF,7,12,0,benign
C006197,tcp,http,1.4506,2468,13464,SF,4,24,0,benign
C006198,udp,dns,6.781,2140,4205,S1,5,5,0,benign
C006199,tcp,ssh,2.4117,396,472,SF,6,8,1,bruteforce
C006200,tcp,ssh,3.2748,759,440,SF,11,8,1,bruteforce
C006201,tcp,-,0.00381,0,0,S0,1,0,1,portscan
C006202,tcp,ssl,0.7042,4600,7020,SF,8,4,0,benign
C006203,tcp,http,3.5439,3102,4112,SF,6,16,0,benign
C006204,tcp,-,0.00042,0,0,S0,1,0,1,portscan
C006205,tcp,-,13.3991,2800,3372,SF,10,6,0,benign
C006206,tcp,http,1.3355,6210,5760,SF,15,8,0,benign
C006207,tcp,http,3.0319,3460,38558,SF,10,13,0,benign
C006208,tcp,http,2.3082,14328,5635,SF,18,23,0,benign
C006209,tcp,http,0.8037,5670,9870,SF,7,6,0,benign
C006210,tcp,-,2.3456,5922,27181,SF,6,11,0,benign
C006211,tcp,-,0.00904,0,0,S0,1,0,1,portscan
C006212,tcp,http,3.6168,8451,10180,S1,9,5,0,benign
C006213,tcp,ssl,3.4819,4944,33000,SF,6,25,0,benign
C006214,tcp,ssl,0.8419,1256,9474,S1,8,6,0,benign
C006215,tcp,ssh,2.6321,1590,11466,SF,6,6,0,benign
C006216,udp,dns,3.3385,25830,38664,SF,42,18,0,benign
C006217,tcp,-,0.00646,0,0,REJ,1,1,1,portscan
C006218,udp,dns,1.2873,4392,20447,SF,9,7,0,benign
C006219,tcp,-,0.00412,0,0,S0,1,0,1,portscan
C006220,tcp,-,8.4236,5430,1764,SF,10,14,0,benign
C006221,tcp,http,7.721,6895,2152,SF,7,8,0,benign
C006222,tcp,-,4.9856,3807,29843,SF,9,11,0,benign
C006223,udp,dns,8.871,1284,8700,SF,12,15,0,benign
C006224,tcp,-,0.00179,0,0,S0,1,1,1,portscan
C006225,tcp,-,0.02957,0,0,S0,1,0,1,ddos
C006226,udp,dns,2.1254,918,3809,SF,9,13,0,benign
C006227,udp,dns,3.7507,8811,8724,SF,9,12,0,benign
C006228,tcp,-,3.6423,2455,5116,SF,5,4,0,benign
C006229,tcp,-,6.7614,4382,14297,SF,14,17,0,benign
C006230,udp,dns,3.7502,3432,21402,SF,8,9,0,benign
C006231,udp,dns,5.2786,315,2730,SF,3,3,0,benign
C006232,tcp,-,0.00464,0,0,S0,1,1,1,portscan
C006233,tcp,ssl,2.4476,6260,5428,SF,10,2,0,benign
C006234,tcp,-,0.00796,0,0,S0,1,0,1,portscan
C006235,tcp,-,0.00332,0,0,S0,1,0,1,portscan
C006236,tcp,ssl,5.2467,11232,2440,SF,12,8,0,benign
C006237,tcp,ssl,4.3554,3961,6483,SF,17,3,0,benign
C006238,tcp,http,1.5429,2690,38915,SF,10,43,0,benign
C006239,tcp,ssl,5.1998,4365,8907,SF,5,3,0,benign
C006240,tcp,-,6.5399,4355,3595,SF,5,5,0,benign
C006241,tcp,http,3.8352,3056,7584,S1,8,4,0,benign
C006242,tcp,-,0.03952,0,0,S0,2,0,1,ddos
C006243,tcp,-,0.00082,0,0,S0,1,1,1,portscan
C006244,tcp,-,0.03498,0,0,S0,2,0,1,ddos
C006245,tcp,-,0.02273,0,0,S0,2,0,1,ddos
C006246,udp,dns,2.9563,2256,8052,RSTO,16,11,0,benign
C006247,tcp,http,1.6693,4870,11711,SF,5,7,0,benign
C006248,tcp,-,0.00334,0,0,S0,1,0,1,portscan
C006249,tcp,-,0.00961,0,0,S0,1,0,1,portscan
C006250,tcp,http,5.1107,9344,7604,SF,32,4,0,benign
C006251,tcp,http,3.2658,10656,1650,SF,18,3,0,benign
C006252,tcp,-,0.01312,0,0,S0,1,0,1,ddos
C006253,tcp,-,0.0468,0,0,S0,2,0,1,ddos
C006254,tcp,-,0.00636,0,0,S0,1,1,1,portscan
C006255,tcp,-,0.00132,0,0,REJ,1,1,1,portscan
C006256,tcp,http,0.8294,2865,12904,SF,3,8,0,benign
C006257,tcp,-,1.2849,16074,17325,SF,19,9,0,benign
C006258,tcp,http,3.0749,710,13860,SF,10,10,0,benign
C006259,tcp,ssh,1.4045,6352,7856,SF,8,8,0,benign
C006260,tcp,-,0.00062,0,0,REJ,1,0,1,portscan
C006261,tcp,ssl,9.1815,3600,7684,SF,4,4,0,benign
C006262,tcp,ssl,3.9824,4315,5345,SF,5,5,0,benign
C006263,tcp,ssl,1.2831,2376,14121,SF,11,27,0,benign
C006264,tcp,http,1.5339,8947,15444,SF,23,6,0,benign
C006265,tcp,-,0.00219,0,0,S0,1,0,1,portscan
C006266,tcp,ssh,6.6655,6048,17064,SF,14,12,0,benign
C006267,tcp,ftp,1.5544,357,295,SF,7,5,1,bruteforce
C006268,tcp,ssl,6.4027,3234,164488,SF,6,58,0,benign
C006269,tcp,ssl,2.6881,5621,11830,S1,7,13,0,benign
C006270,tcp,-,0.03958,0,0,S0,2,0,1,ddos
C006271,tcp,ssl,8.4309,10818,1677,SF,18,13,0,benign
C006272,tcp,ssh,2.1892,1100,24168,SF,11,12,0,benign
C006273,tcp,ssl,4.0918,2317,25872,SF,7,12,0,benign
C006274,tcp,-,19.993,5388,6120,SF,6,4,0,benign
C006275,tcp,-,0.00293,0,0,REJ,1,0,1,portscan
C006276,tcp,http,5.8659,474,34656,SF,6,19,0,benign
C006277,tcp,ssh,3.4187,315,275,SF,7,5,1,bruteforce
C006278,tcp,ssl,3.5191,1491,11168,SF,7,8,0,benign
C006279,tcp,-,3.5397,9684,7410,SF,12,15,0,benign
C006280,tcp,ssl,10.2115,5574,2065,SF,6,5,0,benign
C006281,tcp,http,4.8689,4935,5253,SF,7,3,0,benign
C006282,tcp,ssl,1.4244,5448,27319,REJ,6,17,0,benign
C006283,tcp,ssl,1.5533,462,17244,SF,6,9,0,benign
C006284,tcp,-,0.00038,0,0,S0,1,1,1,portscan
C006285,tcp,-,0.00071,0,0,S0,1,1,1,portscan
C006286,tcp,ssh,2.3943,690,423,SF,10,9,1,bruteforce
C006287,tcp,http,1.3404,5952,45264,SF,6,16,0,benign
C006288,tcp,-,0.00231,0,0,S0,1,0,1,portscan
C006289,tcp,ssl,6.737,7776,73980,SF,8,30,0,benign
C006290,tcp,ssl,2.8905,7969,20884,SF,13,23,0,benign
C006291,udp,dns,8.4089,4060,4830,SF,14,3,0,benign
C006292,tcp,-,1.7464,3775,58674,SF,5,33,0,benign
C006293,tcp,ssl,0.7969,17964,53586,SF,18,18,0,benign
C006294,tcp,ssh,3.1441,612,304,SF,9,8,1,bruteforce
C006295,tcp,-,3.9532,4602,21979,SF,13,31,0,benign
C006296,tcp,-,2.2584,765,1812,SF,5,3,0,benign
C006297,tcp,ssl,7.1638,9812,29400,SF,11,14,0,benign
C006298,tcp,ssh,3.9676,462,342,SF,7,6,1,bruteforce
C006299,tcp,-,0.00085,0,0,S0,1,0,1,portscan
C006300,tcp,ssl,3.0714,6112,7992,SF,16,6,0,benign
C006301,tcp,-,0.00101,0,0,S0,2,0,1,ddos
C006302,tcp,ssl,0.5511,5068,24744,SF,7,24,0,benign
C006303,tcp,ssh,3.2596,432,312,SF,6,8,1,bruteforce
C006304,tcp,-,5.1789,2872,14260,REJ,8,5,0,benign
C006305,udp,-,0.00141,0,0,S0,2,0,1,ddos
C006306,tcp,ssl,2.0619,2756,4200,SF,4,4,0,benign
C006307,tcp,ssl,24.235,6939,19206,SF,9,18,0,benign
C006308,tcp,-,2.2423,17232,9996,SF,24,17,0,benign
C006309,tcp,ssl,2.2318,7618,16146,SF,13,13,0,benign
C006310,udp,dns,1.0832,3627,24336,SF,13,16,0,benign
C006311,tcp,http,13.2361,4018,2645,SF,7,5,0,benign
C006312,tcp,http,2.0656,6270,7588,SF,11,4,0,benign
C006313,tcp,ssh,3.3102,441,304,SF,7,8,1,bruteforce
C006314,tcp,-,0.00639,0,0,S0,2,0,1,ddos
C006315,udp,-,0.03641,0,0,S0,1,0,1,ddos
C006316,udp,dns,4.2612,9470,2835,SF,10,5,0,benign
C006317,tcp,-,9e-05,0,0,REJ,1,0,1,portscan
C006318,tcp,http,6.6071,846,6636,RSTO,9,6,0,benign
C006319,tcp,ssl,2.1905,3312,51900,REJ,9,30,0,benign
C006320,tcp,ssh,2.0325,520,230,SF,8,5,1,bruteforce
C006321,tcp,http,5.4746,1430,1836,SF,10,6,0,benign
C006322,tcp,-,0.02064,0,0,S0,1,0,1,ddos
C006323,tcp,ssl,4.1797,918,19278,SF,3,7,0,benign
C006324,tcp,ssl,3.574,2466,5296,SF,6,4,0,benign
C006325,tcp,ssl,1.1622,7224,17853,SF,8,11,0,benign
C006326,tcp,ssh,1.9434,558,160,SF,9,5,1,bruteforce
C006327,tcp,ssh,1.7385,288,210,SF,6,7,1,bruteforce
C006328,tcp,ssh,3.7556,294,423,SF,6,9,1,bruteforce
C006329,tcp,http,4.3316,4986,2530,SF,9,10,0,benign
C006330,tcp,-,0.00861,0,0,REJ,1,0,1,portscan
C006331,tcp,ssl,19.4234,815,15134,SF,5,14,0,benign
C006332,tcp,-,0.04261,0,0,S0,1,0,1,ddos
C006333,tcp,http,3.8792,15884,1800,SF,22,15,0,benign
C006334,tcp,http,0.9541,3356,2685,SF,4,5,0,benign
C006335,tcp,ssl,5.7114,5451,12380,REJ,23,5,0,benign
C006336,tcp,http,7.1794,1794,15741,SF,13,11,0,benign
C006337,udp,dns,2.7595,2564,31739,SF,4,17,0,benign
C006338,tcp,ssh,1.3164,576,351,SF,8,9,1,bruteforce
C006339,tcp,ssl,4.2656,3168,31328,SF,4,11,0,benign
C006340,tcp,ssh,3.6364,770,308,SF,11,7,1,bruteforce
C006341,tcp,http,5.2997,3497,17166,SF,13,6,0,benign
C006342,tcp,http,4.1959,1584,8060,SF,3,4,0,benign
C006343,tcp,http,0.624,15408,9774,REJ,18,6,0,benign
C006344,udp,-,0.01257,0,0,S0,2,0,1,ddos
C006345,tcp,ssh,1.6818,624,222,SF,8,6,1,bruteforce
C006346,tcp,ssl,0.7041,1936,8169,SF,11,3,0,benign
C006347,tcp,-,9.872,2484,53928,SF,4,18,0,benign
C006348,icmp,-,7.2464,7670,28336,SF,10,23,0,benign
C006349,tcp,ssl,5.6527,2245,16635,SF,5,15,0,benign
C006350,tcp,-,0.00779,0,0,S0,1,0,1,ddos
C006351,tcp,http,1.3507,2880,11136,SF,6,8,0,benign
C006352,tcp,ssh,3.4852,456,357,SF,6,7,1,bruteforce
C006353,tcp,-,0.03652,0,0,S0,2,0,1,ddos
C006354,tcp,ssl,1.3606,606,16040,SF,3,8,0,benign
C006355,tcp,http,5.6825,1734,21885,SF,3,15,0,benign
C006356,tcp,ssl,0.4951,2502,26210,SF,18,10,0,benign
C006357,tcp,ssl,1.1388,1947,42525,SF,11,35,0,benign
C006358,tcp,ssl,9.4305,7667,7625,SF,17,5,0,benign
C006359,tcp,http,4.1977,8840,26658,SF,17,9,0,benign
C006360,tcp,http,2.9355,7216,5424,REJ,16,8,0,benign
C006361,tcp,-,0.00422,0,0,S0,1,1,1,portscan
C006362,udp,dns,5.9611,24518,9695,SF,26,5,0,benign
C006363,tcp,ssh,3.0803,858,342,SF,11,6,1,bruteforce
C006364,tcp,http,1.3123,4080,5420,SF,6,5,0,benign
C006365,tcp,ssl,4.6334,17184,4232,SF,32,4,0,benign
C006366,tcp,ssl,4.1496,5690,24871,SF,10,17,0,benign
C006367,tcp,http,4.1369,3800,11464,SF,10,4,0,benign
C006368,udp,dns,2.2264,3296,12936,SF,4,8,0,benign
C006369,tcp,-,8.1619,1645,19335,SF,7,15,0,benign
C006370,tcp,-,5.4781,7584,9058,SF,12,7,0,benign
C006371,tcp,-,0.00766,0,0,S0,1,0,1,portscan
C006372,tcp,-,0.00999,0,0,REJ,1,0,1,portscan
C006373,tcp,ssl,2.8,4480,102708,SF,8,36,0,benign
C006374,tcp,ssl,3.3905,1620,3148,SF,10,4,0,benign
C006375,tcp,-,0.00866,0,0,S0,1,0,1,portscan
C006376,tcp,ssh,3.3546,400,329,SF,10,7,1,bruteforce
C006377,tcp,http,3.0105,6912,19228,SF,27,23,0,benign
C006378,tcp,-,0.04083,0,0,S0,1,0,1,ddos
C006379,tcp,ftp,1.1599,440,265,SF,10,5,1,bruteforce
C006380,tcp,http,4.957,855,5976,SF,5,3,0,benign
C006381,tcp,-,4.5775,7440,20951,SF,12,7,0,benign
C006382,tcp,-,0.00722,0,0,S0,1,0,1,portscan
C006383,tcp,http,9.3356,1638,80185,SF,6,79,0,benign
C006384,tcp,ssl,4.9849,20856,12292,SF,22,14,0,benign
C006385,tcp,ssl,5.4691,6214,47934,REJ,26,18,0,benign
C006386,tcp,http,1.682,12404,7419,SF,28,3,0,benign
